name,year,director,budget,gross,profit,roi
unfaithfully yours,1984,howard zieff,12000000.0,19928200.0,7928200.0,66.06833333333333
impulse,1984,graham baker,10000000.0,2773433.0,-7226567.0,-72.26567
mrs. soffel,1984,gillian armstrong,11000000.0,4385312.0,-6614688.0,-60.13352727272727
give my regards to broad street,1984,peter webb,9000000.0,1393501.0,-7606499.0,-84.51665555555556
finders keepers,1984,richard lester,7000000.0,1467396.0,-5532604.0,-79.0372
crackers,1984,louis malle,12000000.0,129268.0,-11870732.0,-98.92276666666666
mike's murder,1984,james bridges,6300000.0,1059966.0,-5240034.0,-83.17514285714286
the bear,1984,richard c. sarafian,221000.0,2687148.0,2466148.0,1115.90407239819
almost you,1984,adam brooks,1000000.0,95000.0,-905000.0,-90.5
weird science,1985,john hughes,7500000.0,38934048.0,31434048.0,419.12064000000004
the goonies,1985,richard donner,19000000.0,63980721.0,44980721.0,236.74063684210526
back to the future,1985,robert zemeckis,19000000.0,381906762.0,362906762.0,1910.0355894736842
to live and die in l.a.,1985,william friedkin,6000000.0,17307019.0,11307019.0,188.45031666666668
clue,1985,jonathan lynn,15000000.0,14643997.0,-356003.0,-2.373353333333333
the breakfast club,1985,john hughes,1000000.0,51525171.0,50525171.0,5052.5171
cocoon,1985,ron howard,17500000.0,85313124.0,67813124.0,387.5035657142857
rambo: first blood part ii,1985,george p. cosmatos,44000000.0,300400432.0,256400432.0,582.7282545454545
mask,1985,peter bogdanovich,8000000.0,48230162.0,40230162.0,502.877025
legend,1985,ridley scott,24500000.0,15502112.0,-8997888.0,-36.72607346938776
the return of the living dead,1985,dan o'bannon,4000000.0,14237880.0,10237880.0,255.947
st. elmo's fire,1985,joel schumacher,10000000.0,37803872.0,27803872.0,278.03872
brazil,1985,terry gilliam,15000000.0,9949953.0,-5050047.0,-33.66698
pale rider,1985,clint eastwood,6900000.0,41410568.0,34510568.0,500.15315942028985
real genius,1985,martha coolidge,8000000.0,12952019.0,4952019.0,61.9002375
commando,1985,mark l. lester,10000000.0,57491000.0,47491000.0,474.91
witness,1985,peter weir,12000000.0,68706993.0,56706993.0,472.558275
the color purple,1985,steven spielberg,15000000.0,98467863.0,83467863.0,556.45242
silverado,1985,lawrence kasdan,26000000.0,32192570.0,6192570.0,23.81757692307692
rocky iv,1985,sylvester stallone,30000000.0,300473716.0,270473716.0,901.5790533333334
ran,1985,akira kurosawa,11500000.0,4164283.0,-7335717.0,-63.78884347826087
ladyhawke,1985,richard donner,20000000.0,18432000.0,-1568000.0,-7.84
a room with a view,1985,james ivory,3000000.0,21041453.0,18041453.0,601.3817666666666
red sonja,1985,richard fleischer,17900000.0,6951415.0,-10948585.0,-61.165279329608936
fright night,1985,tom holland,9000000.0,24922237.0,15922237.0,176.91374444444446
explorers,1985,joe dante,25000000.0,9873044.0,-15126956.0,-60.507824
mad max beyond thunderdome,1985,george miller,10000000.0,36230219.0,26230219.0,262.30219
after hours,1985,martin scorsese,4500000.0,10609321.0,6109321.0,135.7626888888889
a view to a kill,1985,john glen,30000000.0,50327960.0,20327960.0,67.75986666666667
fletch,1985,michael ritchie,8000000.0,59612888.0,51612888.0,645.1611
perfect,1985,james bridges,19000000.0,12918858.0,-6081142.0,-32.006010526315784
a nightmare on elm street 2: freddy's revenge,1985,jack sholder,3000000.0,29999213.0,26999213.0,899.9737666666666
lifeforce,1985,tobe hooper,25000000.0,11603545.0,-13396455.0,-53.58582
pee-wee's big adventure,1985,tim burton,6000000.0,40940662.0,34940662.0,582.3443666666667
out of africa,1985,sydney pollack,31000000.0,227514205.0,196514205.0,633.9167903225807
day of the dead,1985,george a. romero,3500000.0,5000000.0,1500000.0,42.857142857142854
national lampoon's european vacation,1985,amy heckerling,17000000.0,49364621.0,32364621.0,190.38012352941175
spies like us,1985,john landis,22000000.0,60088980.0,38088980.0,173.1317272727273
house,1985,steve miner,3000000.0,19444631.0,16444631.0,548.1543666666666
police academy 2: their first assignment,1985,jerry paris,7600000.0,55600000.0,48000000.0,631.578947368421
the black cauldron,1985,ted berman,44000000.0,21288692.0,-22711308.0,-51.616609090909094
friday the 13th: a new beginning,1985,danny steinmann,2200000.0,21930418.0,19730418.0,896.8371818181819
runaway train,1985,andrey konchalovskiy,9000000.0,7683620.0,-1316380.0,-14.626444444444445
re-animator,1985,stuart gordon,900000.0,2023414.0,1123414.0,124.82377777777778
brewster's millions,1985,walter hill,20000000.0,45833132.0,25833132.0,129.16566
the last dragon,1985,michael schultz,10000000.0,25754284.0,15754284.0,157.54284
desperately seeking susan,1985,susan seidelman,4500000.0,27398584.0,22898584.0,508.8574222222222
jagged edge,1985,richard marquand,15000000.0,40491165.0,25491165.0,169.9411
enemy mine,1985,wolfgang petersen,40000000.0,12303411.0,-27696589.0,-69.2414725
the jewel of the nile,1985,lewis teague,25000000.0,96773200.0,71773200.0,287.0928
once bitten,1985,howard storm,3200000.0,10000000.0,6800000.0,212.5
into the night,1985,john landis,8000000.0,7562164.0,-437836.0,-5.47295
the sure thing,1985,rob reiner,4500000.0,18135531.0,13635531.0,303.0118
white nights,1985,taylor hackford,20000000.0,42160849.0,22160849.0,110.804245
silver bullet,1985,daniel attias,7000000.0,12361866.0,5361866.0,76.59808571428572
young sherlock holmes,1985,barry levinson,18000000.0,19739575.0,1739575.0,9.664305555555556
smooth talk,1985,joyce chopra,2400000.0,16785.0,-2383215.0,-99.300625
porky's revenge,1985,james komack,9000000.0,20518905.0,11518905.0,127.98783333333333
year of the dragon,1985,michael cimino,24000000.0,18707466.0,-5292534.0,-22.052225
the quiet earth,1985,geoff murphy,1000000.0,2123135.0,1123135.0,112.3135
mishima: a life in four chapters,1985,paul schrader,5000000.0,569996.0,-4430004.0,-88.60008
a chorus line,1985,richard attenborough,27000000.0,14202899.0,-12797101.0,-47.39667037037037
cat's eye,1985,lewis teague,7000000.0,13086298.0,6086298.0,86.94711428571429
murphy's romance,1985,martin ritt,13000000.0,30867525.0,17867525.0,137.4425
fandango,1985,kevin reynolds,7000000.0,91666.0,-6908334.0,-98.69048571428571
death wish 3,1985,michael winner,9000000.0,16116878.0,7116878.0,79.07642222222222
king solomon's mines,1985,j. lee thompson,12500000.0,15057465.0,2557465.0,20.45972
american warrior,1985,sam firstenberg,1000000.0,10499694.0,9499694.0,949.9694
the falcon and the snowman,1985,john schlesinger,12000000.0,17130087.0,5130087.0,42.750725
transylvania 6-5000,1985,rudy de luca,3000000.0,7196872.0,4196872.0,139.89573333333334
desert hearts,1985,donna deitch,1250000.0,2492088.0,1242088.0,99.36703999999999
the purple rose of cairo,1985,woody allen,15000000.0,10631333.0,-4368667.0,-29.124446666666664
the man with one red shoe,1985,stan dragoti,16000000.0,8645411.0,-7354589.0,-45.96618125
invasion u.s.a.,1985,joseph zito,10000000.0,17536256.0,7536256.0,75.36256
revolution,1985,hugh hudson,28000000.0,358574.0,-27641426.0,-98.71937857142858
code of silence,1985,andrew davis,7000000.0,20345361.0,13345361.0,190.64801428571428
crimewave,1985,sam raimi,3000000.0,5101.0,-2994899.0,-99.82996666666666
santa claus: the movie,1985,jeannot szwarc,50000000.0,23717291.0,-26282709.0,-52.565417999999994
agnes of god,1985,norman jewison,10000000.0,25627836.0,15627836.0,156.27836
stick,1985,burt reynolds,22000000.0,8489518.0,-13510482.0,-61.41128181818182
the bride,1985,franc roddam,13000000.0,3558669.0,-9441331.0,-72.62562307692308
godzilla 1985,1985,directors,2000000.0,4116395.0,2116395.0,105.81974999999998
plenty,1985,fred schepisi,10000000.0,6148000.0,-3852000.0,-38.519999999999996
king david,1985,bruce beresford,22000000.0,5111099.0,-16888901.0,-76.76773181818182
missing in action 2: the beginning,1985,lance hool,2410000.0,10755447.0,8345447.0,346.28410788381746
the protector,1985,james glickenhaus,5000000.0,981817.0,-4018183.0,-80.36366000000001
the mean season,1985,phillip borsos,7000000.0,4349446.0,-2650554.0,-37.86505714285715
krush groove,1985,michael schultz,3000000.0,11052713.0,8052713.0,268.42376666666667
he-man and she-ra: the secret of the sword,1985,directors,2000000.0,7660857.0,5660857.0,283.04285
starchaser: the legend of orin,1985,steven hahn,15000000.0,3360800.0,-11639200.0,-77.59466666666667
the care bears movie,1985,arna selznick,2000000.0,22934622.0,20934622.0,1046.7311
twice in a lifetime,1985,bud yorkin,8000000.0,8402424.0,402424.0,5.0303
o.c. and stiggs,1985,robert altman,7000000.0,29815.0,-6970185.0,-99.57407142857143
fever pitch,1985,richard brooks,7000000.0,618847.0,-6381153.0,-91.15932857142856
rappin',1985,joel silberg,2000000.0,2864844.0,864844.0,43.2422
top gun,1986,tony scott,15000000.0,357288178.0,342288178.0,2281.9211866666665
aliens,1986,james cameron,18500000.0,131060248.0,112560248.0,608.433772972973
stand by me,1986,rob reiner,8000000.0,52287414.0,44287414.0,553.592675
ferris bueller's day off,1986,john hughes,6000000.0,70720215.0,64720215.0,1078.6702500000001
crocodile dundee,1986,peter faiman,8800000.0,328203506.0,319403506.0,3629.5852954545453
labyrinth,1986,jim henson,25000000.0,13915874.0,-11084126.0,-44.336504
highlander,1986,russell mulcahy,16000000.0,5900712.0,-10099288.0,-63.120549999999994
big trouble in little china,1986,john carpenter,25000000.0,11100577.0,-13899423.0,-55.597691999999995
pretty in pink,1986,howard deutch,9000000.0,40479480.0,31479480.0,349.772
platoon,1986,oliver stone,6000000.0,138545632.0,132545632.0,2209.0938666666666
blue velvet,1986,david lynch,6000000.0,8618766.0,2618766.0,43.6461
manhunter,1986,michael mann,15000000.0,8621783.0,-6378217.0,-42.52144666666667
howard the duck,1986,willard huyck,37000000.0,37962774.0,962774.0,2.602091891891892
the fly,1986,david cronenberg,15000000.0,60629159.0,45629159.0,304.1943933333333
little shop of horrors,1986,frank oz,25000000.0,38983045.0,13983045.0,55.932179999999995
the mosquito coast,1986,peter weir,25000000.0,14302779.0,-10697221.0,-42.788883999999996
river's edge,1986,tim hunter,1900000.0,4600000.0,2700000.0,142.10526315789474
9½ weeks,1986,adrian lyne,17000000.0,6735922.0,-10264078.0,-60.3769294117647
the golden child,1986,michael ritchie,25000000.0,79817937.0,54817937.0,219.27174800000003
star trek iv: the voyage home,1986,leonard nimoy,25000000.0,109713132.0,84713132.0,338.852528
short circuit,1986,john badham,15000000.0,40697761.0,25697761.0,171.31840666666668
the delta force,1986,menahem golan,12000000.0,17768900.0,5768900.0,48.07416666666667
the wraith,1986,mike marvin,2700000.0,3500000.0,800000.0,29.629629629629626
the color of money,1986,martin scorsese,13800000.0,52293982.0,38493982.0,278.94189855072466
hoosiers,1986,david anspaugh,6000000.0,28607524.0,22607524.0,376.79206666666664
heartbreak ridge,1986,clint eastwood,15000000.0,42724017.0,27724017.0,184.82677999999999
flight of the navigator,1986,randal kleiser,9000000.0,18564613.0,9564613.0,106.27347777777779
cobra,1986,george p. cosmatos,25000000.0,49042224.0,24042224.0,96.168896
peggy sue got married,1986,francis ford coppola,18000000.0,41488348.0,23488348.0,130.49082222222222
the mission,1986,roland joffé,24500000.0,17502499.0,-6997501.0,-28.561228571428572
three amigos!,1986,john landis,25000000.0,39246734.0,14246734.0,56.986936
maximum overdrive,1986,stephen king,10000000.0,7433663.0,-2566337.0,-25.66337
lucas,1986,david seltzer,6000000.0,8200000.0,2200000.0,36.666666666666664
friday the 13th part vi: jason lives,1986,tom mcloughlin,3000000.0,19472057.0,16472057.0,549.0685666666667
the money pit,1986,richard benjamin,10000000.0,54999651.0,44999651.0,449.99651
back to school,1986,alan metter,11000000.0,91258000.0,80258000.0,729.6181818181818
about last night,1986,edward zwick,8500000.0,38702310.0,30202310.0,355.3212941176471
critters,1986,stephen herek,2000000.0,13167232.0,11167232.0,558.3616000000001
the texas chainsaw massacre 2,1986,tobe hooper,4700000.0,8025872.0,3325872.0,70.7632340425532
from beyond,1986,stuart gordon,4500000.0,1261000.0,-3239000.0,-71.97777777777777
sid and nancy,1986,alex cox,4000000.0,2850707.0,-1149293.0,-28.732324999999996
henry: portrait of a serial killer,1986,john mcnaughton,111000.0,609939.0,498939.0,449.4945945945946
night of the creeps,1986,fred dekker,5000000.0,591366.0,-4408634.0,-88.17268
the hitcher,1986,robert harmon,6000000.0,5844868.0,-155132.0,-2.5855333333333332
spacecamp,1986,harry winer,18000000.0,9697739.0,-8302261.0,-46.123672222222226
raw deal,1986,john irvin,8500000.0,16209459.0,7709459.0,90.69951764705883
hannah and her sisters,1986,woody allen,6400000.0,40084041.0,33684041.0,526.3131406250001
the great mouse detective,1986,directors,14000000.0,38625550.0,24625550.0,175.8967857142857
ruthless people,1986,jim abrahams,13000000.0,71624879.0,58624879.0,450.96060769230763
the transformers: the movie,1986,nelson shin,6000000.0,5860601.0,-139399.0,-2.3233166666666665
troll,1986,john carl buechler,1100000.0,5450815.0,4350815.0,395.5286363636364
at close range,1986,james foley,6500000.0,2347000.0,-4153000.0,-63.892307692307696
something wild,1986,jonathan demme,7000000.0,8362969.0,1362969.0,19.470985714285717
heartburn,1986,mike nichols,20000000.0,25314189.0,5314189.0,26.570945000000002
the clan of the cave bear,1986,michael chapman,15000000.0,1953732.0,-13046268.0,-86.97511999999999
she's gotta have it,1986,spike lee,175000.0,7137502.0,6962502.0,3978.572571428571
8 million ways to die,1986,hal ashby,18000000.0,1305114.0,-16694886.0,-92.74936666666666
down by law,1986,jim jarmusch,1100000.0,1504286.0,404286.0,36.75327272727273
poltergeist ii: the other side,1986,brian gibson,19000000.0,40996665.0,21996665.0,115.77192105263158
allan quatermain and the lost city of gold,1986,gary nelson,13000000.0,3751699.0,-9248301.0,-71.14077692307691
children of a lesser god,1986,randa haines,10500000.0,31853080.0,21353080.0,203.36266666666666
invaders from mars,1986,tobe hooper,12000000.0,4884663.0,-7115337.0,-59.294475000000006
down and out in beverly hills,1986,paul mazursky,14000000.0,62134225.0,48134225.0,343.81589285714284
april fool's day,1986,fred walton,5000000.0,12947763.0,7947763.0,158.95526
the big easy,1986,jim mcbride,8500000.0,17685307.0,9185307.0,108.06243529411765
pirates,1986,roman polanski,40000000.0,1641825.0,-38358175.0,-95.8954375
no mercy,1986,richard pearce,14000000.0,12303904.0,-1696096.0,-12.11497142857143
lady jane,1986,trevor nunn,8500000.0,277646.0,-8222354.0,-96.73357647058823
club paradise,1986,harold ramis,15000000.0,12308521.0,-2691479.0,-17.943193333333333
armed and dangerous,1986,mark l. lester,12000000.0,15945534.0,3945534.0,32.87945
f/x,1986,robert mandel,10000000.0,20603715.0,10603715.0,106.03715
king kong lives,1986,john guillermin,10000000.0,4711220.0,-5288780.0,-52.8878
wise guys,1986,brian de palma,13000000.0,8475466.0,-4524534.0,-34.80410769230769
solarbabies,1986,alan johnson,25000000.0,1579260.0,-23420740.0,-93.68296000000001
the manhattan project,1986,marshall brickman,18000000.0,3900000.0,-14100000.0,-78.33333333333333
gung ho,1986,ron howard,18000000.0,36611610.0,18611610.0,103.39783333333334
murphy's law,1986,j. lee thompson,6000000.0,9947631.0,3947631.0,65.79384999999999
band of the hand,1986,paul michael glaser,8700000.0,4865912.0,-3834088.0,-44.06997701149425
vamp,1986,richard wenk,3300000.0,4941117.0,1641117.0,49.73081818181818
haunted honeymoon,1986,gene wilder,13000000.0,8033397.0,-4966603.0,-38.20463846153846
tough guys,1986,jeff kanew,10000000.0,21458229.0,11458229.0,114.58229
the best of times,1986,roger spottiswoode,12000000.0,7817314.0,-4182686.0,-34.855716666666666
firewalker,1986,j. lee thompson,8000000.0,11949484.0,3949484.0,49.36855
witchboard,1986,kevin tenney,2000000.0,7369373.0,5369373.0,268.46865
legal eagles,1986,ivan reitman,40000000.0,93151591.0,53151591.0,132.8789775
"jo jo dancer, your life is calling",1986,richard pryor,14000000.0,18034150.0,4034150.0,28.815357142857145
the morning after,1986,sidney lumet,15000000.0,25147055.0,10147055.0,67.64703333333333
crimes of the heart,1986,bruce beresford,20000000.0,22905522.0,2905522.0,14.52761
avenging force,1986,sam firstenberg,4000000.0,4679650.0,679650.0,16.99125
heat,1986,dick richards,17000000.0,2793214.0,-14206786.0,-83.5693294117647
shanghai surprise,1986,jim goddard,17000000.0,2315683.0,-14684317.0,-86.37833529411765
power,1986,sidney lumet,16000000.0,3800000.0,-12200000.0,-76.25
brighton beach memoirs,1986,gene saks,18000000.0,11957943.0,-6042057.0,-33.56698333333333
violets are blue...,1986,jack fisk,10000000.0,4743287.0,-5256713.0,-52.56712999999999
tai-pan,1986,daryl duke,25000000.0,4007250.0,-20992750.0,-83.97099999999999
blue city,1986,michelle manning,10000000.0,6947787.0,-3052213.0,-30.522129999999997
sky bandits,1986,zoran perisic,18000000.0,2295500.0,-15704500.0,-87.24722222222222
born american,1986,renny harlin,3401376.0,3388020.0,-13356.0,-0.3926646157319861
native son,1986,jerrold freedman,2000000.0,1301121.0,-698879.0,-34.94395
the princess bride,1987,rob reiner,16000000.0,30902642.0,14902642.0,93.1415125
full metal jacket,1987,stanley kubrick,30000000.0,46357676.0,16357676.0,54.52558666666667
